39068;0;0;0;0;0
39070;0;0;0;0;0
39071;0;0;0;0;0
39073;0;0;0;0;0
39072;0;0;0;0;0
39074;0;0;0;0;0
39075;0;0;0;0;0
39076;0;0;0;0;0
39077;0;0;0;0;0
39079;0;0;0;0;0
39080;0;0;0;0;0
39084;0;0;0;0;0
39085;0;0;0;0;0
39086;0;0;0;0;0
39089;0;0;0;0;0
39087;0;0;0;0;0
39088;0;0;0;0;0
39090;0;0;0;0;0
39091;0;0;0;0;0
39093;0;0;0;0;0
39094;0;0;0;0;0
39095;0;0;0;0;0
38931;0;0;0;0;0
38937;0;0;0;0;0
38959;0;0;0;0;0
38961;0;0;0;0;0
38966;0;0;0;0;0
38058;0;0;0;0;0
38977;0;0;0;0;0
38978;0;0;0;0;0
33612;0;0;0;0;0
39067;0;0;0;0;0
38968;0;0;0;0;0
38971;0;0;0;0;0
38974;0;0;0;0;0
39030;0;0;0;0;0
39031;0;0;0;0;0
39032;0;0;0;0;0
39033;0;0;0;0;0
38984;0;0;0;0;0
38987;0;0;0;0;0
39035;0;0;0;0;0
39034;0;0;0;0;0
39036;0;0;0;0;0
27420;0;0;0;0;15
37740;0;0;0;0;0
33054;0;0;0;0;0
33053;0;0;0;6;6
32989;0;0;0;0;0
32994;0;0;0;0;0
32998;0;0;0;0;0
32987;0;0;0;0;0
33006;0;0;0;0;0
32977;0;0;0;0;0
33005;0;0;0;0;0
2311;0;0;0;1;9
33055;0;0;0;0;0
33060;0;0;0;0;0
20688;0;0;0;0;0
20687;0;0;0;0;0
39041;0;0;0;0;0
39051;0;0;0;0;0
39048;0;0;0;0;0
39056;0;0;0;0;0
39098;0;0;0;0;0
39096;0;0;0;0;0
39097;0;0;0;0;0
39099;0;0;0;0;0
37771;0;0;0;0;0
36580;0;0;0;23;25
36284;0;0;0;0;0
37634;0;0;0;0;0
37636;0;0;0;0;0
37600;0;0;0;0;0
37604;0;0;0;0;0
37569;0;0;0;0;0
37572;0;0;0;0;0
37628;0;0;0;0;0
37566;0;0;0;0;0
37606;0;0;0;0;0
37607;0;0;0;0;0
37608;0;0;0;0;0
37609;0;0;0;0;0
37610;0;0;0;0;0
1636;0;0;0;0;0
1643;0;0;0;0;15
39100;0;0;0;0;0
39103;0;0;0;0;0
2367;0;0;0;0;6
33699;0;0;0;0;0
33700;0;0;0;0;0
33701;0;0;0;0;0
33702;0;0;0;0;0
33704;0;0;0;0;0
33705;0;0;0;0;0
33706;0;0;0;0;0
33707;0;0;0;0;0
33708;0;0;0;0;0
20679;0;0;0;0;0
20676;0;0;0;0;0
39106;0;0;0;0;0
33761;0;0;0;0;6
33762;0;0;0;0;0
26593;0;0;0;0;0
11321;0;0;0;0;0
33766;0;0;0;0;0
33765;0;0;0;0;0
11278;0;0;0;11;16
33764;0;0;0;0;0
33767;0;0;0;8;8
35208;0;0;0;0;33
38279;0;0;0;0;0
38305;0;0;0;0;0
38280;0;0;0;0;0
38278;0;0;0;0;0
38277;0;0;0;0;0
37338;0;0;0;0;0
37339;0;0;0;0;0
37343;0;0;0;0;0
37374;0;0;0;0;0
37375;0;0;0;0;0
37377;0;0;0;0;0
36942;0;0;0;0;0
36932;0;0;0;0;0
37191;0;0;0;0;0
37192;0;0;0;0;0
37158;0;0;0;0;0
37161;0;0;0;0;0
37162;0;0;0;0;0
37163;0;0;0;0;0
37164;0;0;0;0;0
37166;0;0;0;0;0
10193;0;0;0;0;42
34268;0;0;0;0;16
39092;0;0;0;0;0
34367;0;0;0;0;0
34384;0;0;0;0;0
39108;0;0;0;0;0
39109;0;0;0;0;0
39113;0;0;0;0;0
39116;0;0;0;0;0
34327;0;0;0;0;19
33710;0;0;0;0;22
25885;0;0;0;2;2
38323;0;0;0;0;0
38317;0;0;0;0;0
37684;0;0;0;0;0
37682;0;0;0;0;0
37673;0;0;0;0;0
37685;0;0;0;0;0
37683;0;0;0;0;0
37677;0;0;0;0;0
38012;0;0;0;0;0
38137;0;0;0;0;0
38009;0;0;0;0;0
38138;0;0;0;0;0
38016;0;0;0;0;0
38017;0;0;0;0;0
24919;0;0;0;0;0
24927;0;0;0;0;0
1978;0;0;0;0;0
38142;0;0;0;0;0
38140;0;0;0;0;0
38047;0;0;0;0;0
38039;0;0;0;0;0
27586;0;0;0;0;0
28702;0;0;0;0;0
28708;0;0;0;0;33
32859;0;0;0;0;0
36429;0;0;0;0;0
36896;0;0;0;0;0
36674;0;0;0;0;55
36690;0;0;0;0;44
36691;0;0;0;14;66
36895;0;0;0;0;0
36944;0;0;0;0;0
38771;0;0;0;0;0
38774;0;0;0;0;0
38773;0;0;0;0;0
38766;0;0;0;0;0
38767;0;0;0;0;0
38770;0;0;0;0;0
38768;0;0;0;0;0
38761;0;0;0;0;0
38762;0;0;0;0;0
38765;0;0;0;0;0
38772;0;0;0;0;0
34371;0;0;0;0;0
23503;0;0;0;0;0
23508;0;0;0;0;0
23509;0;0;0;0;0
25613;0;0;0;18;56
25614;0;0;0;0;0
2083;0;0;0;1;1
6755;0;0;0;0;7
2416;0;0;0;0;9
2224;0;0;0;0;0
6725;0;0;0;0;5
2407;0;0;0;0;5
2414;0;0;0;0;0
2411;0;0;0;0;8
23483;0;0;0;0;0
32991;0;0;0;0;20
39119;0;0;0;0;0
39122;0;0;0;0;0
39124;0;0;0;0;0
39129;0;0;0;0;0
33344;0;0;0;0;0
33289;0;0;0;15;15
33290;0;0;0;0;0
33291;0;0;0;0;0
33286;0;0;0;0;35
33287;0;0;0;0;0
33288;0;0;0;0;0
39131;0;0;0;0;0
39143;0;0;0;0;0
39150;0;0;0;0;0
33279;0;0;0;10;38
39153;0;0;0;0;0
39277;0;0;0;0;0
33233;0;0;0;0;0
33234;0;0;0;0;0
33282;0;0;0;0;30
39278;0;0;0;0;0
39284;0;0;0;0;0
39285;0;0;0;0;0
39287;0;0;0;0;0
39297;0;0;0;0;0
39298;0;0;0;0;0
39300;0;0;0;0;0
39301;0;0;0;0;0
39302;0;0;0;0;0
39303;0;0;0;0;0
39290;0;0;0;0;0
39291;0;0;0;0;0
39292;0;0;0;0;0
39293;0;0;0;0;0
39294;0;0;0;0;0
39295;0;0;0;0;0
37852;0;0;0;0;0
39288;0;0;0;0;0
39289;0;0;0;0;0
33276;0;0;8;8;8
33273;0;0;0;0;0
33349;0;0;0;0;10
33348;0;0;0;0;0
39309;0;0;0;0;0
33345;0;0;0;0;28
33257;0;0;0;0;0
33243;0;0;0;0;0
33260;0;0;0;0;0
33245;0;0;0;1;1
33258;0;0;0;0;25
33263;0;0;0;0;0
33259;0;0;0;20;20
33267;0;0;0;12;12
33250;0;0;0;0;0
33244;0;0;0;0;0
33262;0;0;0;0;0
33269;0;0;0;0;0
33247;0;0;0;0;0
39311;0;0;0;0;0
9360;0;0;0;0;0
33380;0;0;0;0;0
33426;0;0;0;0;0
2822;0;0;0;21;39
37874;0;0;0;0;0
33560;0;0;0;0;6
8711;0;0;0;0;0
8712;0;0;0;0;0
33562;0;0;0;0;0
32900;0;0;0;0;0
19438;0;0;0;2;4
8716;0;0;0;0;0
33272;0;0;0;0;0
37847;0;0;0;0;0
9361;0;0;0;5;25
37822;0;0;0;0;0
37834;0;0;0;0;0
33465;0;0;0;0;9
38160;0;0;0;0;0
38162;0;0;0;0;0
38163;0;0;0;0;0
38157;0;0;0;0;0
38158;0;0;0;0;0
38159;0;0;0;0;0
33339;0;0;0;0;0
32913;0;0;0;0;0
33515;0;0;0;0;24
2365;0;0;0;0;0
33463;0;0;0;0;0
33516;0;0;0;0;0
37815;0;0;0;0;0
38128;0;0;0;0;0
38155;0;0;0;0;0
37866;0;0;0;0;0
33517;0;0;0;0;0
33475;0;0;0;0;16
33477;0;0;0;0;0
39286;0;0;0;0;0
2723;0;0;0;0;0
2669;0;0;0;0;0
33522;0;0;0;0;0
3065;0;0;0;0;0
33557;0;0;0;0;0
33621;0;0;0;0;0
33568;0;0;0;0;0
33624;0;0;0;0;0
2695;0;0;0;0;0
2610;0;0;0;0;0
2622;0;0;0;0;0
33631;0;0;0;0;0
33576;0;0;0;0;15
33554;0;0;0;0;0
33567;0;0;0;0;0
33623;0;0;0;0;0
33280;0;0;0;0;0
33277;0;0;0;0;0
37812;0;0;0;0;0
2732;0;0;0;13;25
2621;0;0;0;0;0
2623;0;0;0;0;0
37873;0;0;0;0;0
33524;0;0;0;0;6
33564;0;0;0;0;0
33629;0;0;0;0;0
33633;0;0;0;0;0
37881;0;0;0;0;0
33622;0;0;0;0;13
39304;0;0;0;0;0
39305;0;0;0;0;0
39306;0;0;0;0;0
39307;0;0;0;0;0
39308;0;0;0;0;0
33481;0;0;0;0;0
33627;0;0;0;0;0
33625;0;0;0;0;0
33626;0;0;0;0;0
2496;0;0;0;0;0
33482;0;0;0;0;0
33237;0;0;0;0;0
33238;0;0;0;0;0
33240;0;0;0;0;0
33253;0;0;0;0;0
33628;0;0;0;0;0
32850;0;0;0;0;0
33635;0;0;0;0;0
34162;0;0;0;17;17
1737;0;0;0;6;23
1745;0;0;0;0;6
23558;0;0;12;34;99
27678;0;0;0;1;66
37546;0;0;0;0;0
27744;0;0;0;0;12
27743;0;0;0;0;4
39102;0;0;0;0;0
26399;0;0;0;0;0
26402;0;0;0;15;17
19702;0;0;0;0;6
1573;0;0;0;0;11
26085;0;0;0;0;2
26328;0;0;0;0;0
26329;0;0;0;0;0
1571;0;0;0;0;26
36272;0;0;0;0;23
37539;0;0;0;0;0
37541;0;0;0;0;0
37543;0;0;0;0;0
37527;0;0;0;0;0
37529;0;0;0;0;0
37530;0;0;0;0;0
37531;0;0;0;0;0
37520;0;0;0;0;0
37521;0;0;0;0;0
37522;0;0;0;0;0
37525;0;0;0;0;0
37526;0;0;0;0;0
38541;0;0;0;0;0
38542;0;0;0;0;0
38543;0;0;0;0;0
38544;0;0;0;0;0
38545;0;0;0;0;0
38546;0;0;0;0;0
37819;0;0;0;0;0
37824;0;0;0;0;0
39155;0;0;0;0;0
39238;0;0;0;0;0
8723;0;0;0;5;40
2820;0;0;0;23;23
39133;0;0;0;0;0
39134;0;0;0;0;0
39137;0;0;0;0;0
37984;0;0;0;0;0
39139;0;0;0;0;0
37986;0;0;0;0;0
33640;0;0;0;0;0
39144;0;0;0;0;0
39141;0;0;0;0;0
39149;0;0;0;0;0
39154;0;0;0;0;0
39152;0;0;0;0;0
39173;0;0;0;0;0
39172;0;0;0;0;0
39169;0;0;0;0;0
39212;0;0;0;0;0
39195;0;0;0;0;0
39218;0;0;0;0;0
39239;0;0;0;0;0
39220;0;0;0;0;0
39223;0;0;0;0;0
39221;0;0;0;0;0
39224;0;0;0;0;0
39225;0;0;0;0;0
39228;0;0;0;0;0
39231;0;0;0;0;0
39234;0;0;0;0;0
39179;0;0;0;0;0
39182;0;0;0;0;0
39240;0;0;0;0;0
39242;0;0;0;0;0
39243;0;0;0;0;0
39245;0;0;0;0;0
33645;0;0;0;0;0
3006;0;0;0;3;3
33644;0;0;0;5;13
39246;0;0;0;0;0
39248;0;0;0;0;0
39249;0;0;0;0;0
39250;0;0;0;0;0
39253;0;0;0;0;0
39251;0;0;0;0;0
39254;0;0;0;0;0
2997;0;0;0;0;18
39256;0;0;0;0;0
39259;0;0;0;0;0
39272;0;0;0;0;0
39266;0;0;0;0;0
39265;0;0;0;0;0
39262;0;0;0;0;0
39261;0;0;0;0;0
33659;0;0;0;0;17
33713;0;0;0;0;21
33648;0;0;0;0;6
33649;0;0;0;0;6
33353;0;0;0;0;0
33351;0;0;0;0;0
33321;0;0;0;2;2
33323;0;0;0;0;0
33297;0;0;0;0;0
33298;0;0;0;0;13
33299;0;0;0;0;0
33312;0;0;0;0;0
33313;0;0;0;0;27
33311;0;0;0;0;0
33352;0;0;0;0;0
33350;0;0;0;0;14
33318;0;0;0;0;0
33316;0;0;0;20;20
33326;0;0;0;0;0
33327;0;0;0;0;1
38066;0;0;0;0;0
38069;0;0;0;0;0
38063;0;0;0;0;0
38065;0;0;0;0;0
2853;0;0;0;0;0
39151;0;0;0;0;0
39158;0;0;0;0;0
39161;0;0;0;0;0
39163;0;0;0;0;0
39165;0;0;0;0;0
39167;0;0;0;0;0
39168;0;0;0;0;0
37827;0;0;0;0;0
33523;0;0;0;0;0
33528;0;0;0;0;0
33532;0;0;0;0;0
39146;0;0;0;0;0
39166;0;0;0;0;0
37988;0;0;0;0;0
19388;0;0;0;0;0
39171;0;0;0;0;0
39175;0;0;0;0;0
39178;0;0;0;0;0
39181;0;0;0;0;0
39183;0;0;0;0;0
39185;0;0;0;0;0
39187;0;0;0;0;0
39190;0;0;0;0;0
39193;0;0;0;0;0
39210;0;0;0;0;0
39211;0;0;0;0;0
39213;0;0;0;0;0
39214;0;0;0;0;0
39215;0;0;0;0;0
39216;0;0;0;0;0
39217;0;0;0;0;0
39219;0;0;0;0;0
39222;0;0;0;0;0
39226;0;0;0;0;0
39227;0;0;0;0;0
39229;0;0;0;0;0
39230;0;0;0;0;0
39232;0;0;0;0;0
39233;0;0;0;0;0
39148;0;0;0;0;0
39164;0;0;0;0;0
39157;0;0;0;0;0
39159;0;0;0;0;0
39160;0;0;0;0;0
39162;0;0;0;0;0
39174;0;0;0;0;0
39176;0;0;0;0;0
39177;0;0;0;0;0
37875;0;0;0;0;0
33620;0;0;0;0;0
32891;0;0;0;0;0
39147;0;0;0;0;0
39274;0;0;0;0;0
39235;0;0;0;0;0
39236;0;0;0;0;0
39237;0;0;0;0;0
2404;0;0;0;0;0
39156;0;0;0;0;0
33642;0;0;0;0;0
9372;0;0;0;0;0
38555;0;0;0;0;0
38556;0;0;0;0;0
19758;0;0;0;1;20
33607;0;0;0;0;0
33605;0;0;0;0;0
33604;0;0;0;0;0
33603;0;0;0;0;0
33601;0;0;0;0;0
33599;0;0;0;0;0
33593;0;0;0;0;0
33592;0;0;0;0;0
33591;0;0;0;0;0
36880;0;0;0;0;0
36882;0;0;0;33;33
38068;0;0;0;0;0
38136;0;0;0;0;0
38075;0;0;0;0;0
38071;0;0;0;0;0
38064;0;0;0;0;0
38139;0;0;0;0;0
38102;0;0;0;0;0
22290;0;0;0;0;32
37194;0;0;0;0;0
37193;0;0;0;0;0
37195;0;0;0;0;0
30683;0;0;0;0;0
36951;0;0;0;0;0
36952;0;0;0;11;11
19750;0;0;0;1;1
36303;0;0;0;0;0
32844;0;0;0;0;8
32972;0;0;0;0;0
32975;0;0;23;25;32
9379;0;0;0;0;0
32939;0;0;7;11;11
32943;0;0;0;7;7
9380;0;0;0;0;0
37301;0;0;0;0;0
37300;0;0;0;0;0
39069;0;0;0;0;0
39062;0;0;0;0;0
36958;0;0;5;5;5
36960;0;0;0;0;0
38085;0;0;0;0;0
22396;0;0;0;0;0
24050;0;0;0;0;12
32966;0;0;0;0;0
32964;0;0;0;0;0
32968;0;0;0;0;0
32974;0;0;0;6;6
37722;0;0;0;0;0
37723;0;0;0;0;0
9382;0;0;0;0;0
38003;0;0;0;0;0
36064;0;0;0;0;24
36061;0;0;0;20;20
36060;0;0;0;0;23
36874;0;0;0;0;0
36875;0;0;0;0;0
36876;0;0;0;39;40
36903;0;0;0;0;0
36904;0;0;0;0;0
36905;0;0;0;0;0
36912;0;0;0;0;0
36913;0;0;0;0;0
36906;0;0;0;0;0
36907;0;0;0;0;0
36908;0;0;0;0;0
36883;0;0;0;0;0
36911;0;0;0;19;19
36890;0;0;0;0;0
36891;0;0;0;0;0
36888;0;0;0;0;0
2462;0;0;0;0;7
26316;0;0;0;0;0
26314;0;0;0;0;0
26319;0;0;0;0;5
2142;0;0;0;0;0
27499;0;0;0;0;4
26272;0;0;0;0;6
2201;0;0;0;0;0
2121;0;0;0;0;0
26269;0;0;0;0;0
2204;0;0;0;0;0
26266;0;0;0;0;0
26265;0;0;0;0;0
26261;0;0;0;0;0
25890;0;0;0;0;0
26220;0;0;0;0;0
2211;0;0;0;0;0
2214;0;0;0;0;6
26223;0;0;0;0;0
26219;0;0;0;0;0
19694;0;0;0;0;0
22982;0;0;0;0;32
22984;0;0;0;0;0
285;0;0;0;0;0
279;0;0;0;0;0
281;0;0;0;1;1
37303;0;0;0;0;0
37304;0;0;0;0;0
37305;0;0;0;0;0
37400;0;0;0;0;0
36279;0;0;0;0;0
37401;0;0;0;0;0
37299;0;0;0;0;0
25429;0;0;0;0;13
34108;0;0;5;94;190
38050;0;0;0;0;0
34399;0;0;0;80;203
28363;0;0;0;0;106
38284;0;0;0;0;0
27563;0;0;0;12;21
28430;0;0;0;0;10
27557;0;0;0;13;13
27545;0;0;0;0;46
27566;0;0;0;25;45
1826;0;0;0;0;0
37706;0;0;0;0;0
34615;0;0;0;7;10
28867;0;0;0;0;0
2965;0;0;0;0;0
2968;0;0;0;0;0
39061;0;0;0;0;0
38286;0;0;0;0;0
38285;0;0;0;0;0
6634;0;0;0;0;0
38298;0;0;0;0;0
35820;0;0;0;2;31
36991;0;0;0;0;0
36988;0;0;0;0;0
36993;0;0;0;0;0
36989;0;0;0;0;0
36992;0;0;0;0;0
36990;0;0;0;0;0
36985;0;0;0;0;0
36971;0;0;0;0;0
39081;0;0;0;0;0
39082;0;0;0;0;0
39083;0;0;0;0;0
25423;0;0;0;0;0
32549;0;0;0;0;11
32548;0;0;0;0;0
38599;0;0;0;0;0
38600;0;0;0;0;0
36994;0;0;0;0;0
36969;0;0;0;0;0
38613;0;0;0;0;0
38610;0;0;0;0;0
36950;0;0;0;0;0
32988;0;0;0;0;0
32996;0;0;0;0;0
37900;0;0;0;0;0
37901;0;0;0;0;0
38004;0;0;0;0;0
37805;0;0;0;0;0
38616;0;0;0;0;0
37461;0;0;0;0;0
38683;0;0;0;0;0
38682;0;0;0;0;0
38688;0;0;0;0;0
32979;0;0;0;0;0
32981;0;0;0;0;0
32982;0;0;0;0;0
33022;0;0;0;0;0
33023;0;0;0;0;0
32969;0;0;0;0;0
33019;0;0;0;0;0
32971;0;0;0;0;0
33020;0;0;0;0;0
32973;0;0;0;0;0
32976;0;0;0;0;4
33021;0;0;0;0;0
33717;0;0;0;0;0
2331;0;0;0;0;13
32940;0;0;0;0;13
2678;0;0;8;16;16
33654;0;0;0;0;0
37916;0;0;0;0;0
2326;0;0;0;0;20
9415;0;0;0;0;0
38165;0;0;0;0;0
38164;0;0;0;0;0
37855;0;0;0;0;0
37856;0;0;0;0;0
3113;0;0;0;0;0
33732;0;0;0;0;0
33728;0;0;0;15;15
33730;0;0;0;0;26
33731;0;0;0;0;9
33727;0;0;0;0;25
33726;0;0;0;2;15
33469;0;0;0;0;1
33467;0;0;0;20;20
9416;0;0;0;0;0
37742;0;0;0;0;0
2324;0;0;0;0;45
5557;0;0;0;0;0
8593;0;0;0;0;0
8027;0;0;0;0;0
33357;0;0;0;0;0
33588;0;0;0;0;0
5554;0;0;0;0;0
3023;0;0;0;9;9
32984;0;0;0;0;0
33735;0;0;0;0;23
33729;0;0;0;0;0
37844;0;0;0;0;0
37843;0;0;0;0;0
37841;0;0;0;0;0
9392;0;0;0;0;0
5293;0;0;0;18;79
33742;0;0;0;0;0
2897;0;0;0;0;44
33738;0;0;0;9;9
33753;0;0;0;4;4
33739;0;0;0;6;6
33752;0;0;0;0;0
33756;0;0;0;0;0
2899;0;0;0;0;0
33755;0;0;0;0;0
32960;0;0;0;0;0
33745;0;0;0;0;0
33744;0;0;0;0;0
32961;0;0;5;12;12
32954;0;0;0;0;0
2901;0;0;0;0;0
33746;0;0;0;0;0
33747;0;0;0;0;0
33748;0;0;0;0;0
33741;0;0;0;0;0
32962;0;0;5;12;12
32957;0;0;0;2;2
3084;0;0;0;0;0
33749;0;0;0;0;0
33750;0;0;0;0;0
33751;0;0;0;0;0
33759;0;0;0;0;0
34170;0;0;0;26;26
34171;0;0;0;0;0
37658;0;0;0;0;0
28486;0;0;0;9;43
21374;0;0;9;18;34
35705;0;0;0;0;0
35707;0;0;0;0;0
36574;0;0;0;52;75
35512;0;0;0;0;0
35513;0;0;0;0;0
35516;0;0;0;0;0
35517;0;0;0;44;66
35518;0;0;0;0;0
35520;0;0;0;0;0
35506;0;0;0;0;0
35523;0;0;0;0;0
35524;0;0;0;0;0
35504;0;0;0;0;0
35505;0;0;0;0;0
35521;0;0;0;0;0
36761;0;0;0;0;19
36762;0;0;0;0;0
36763;0;0;0;38;58
36766;0;0;0;0;0
36756;0;0;0;0;0
36774;0;0;0;38;66
36773;0;0;0;33;33
36771;0;0;0;0;0
36769;0;0;0;0;0
36764;0;0;0;32;32
36775;0;0;0;38;88
37713;0;0;0;0;0
33354;0;0;0;0;0
33355;0;0;0;0;0
33580;0;0;0;0;6
38449;0;0;0;0;0
38601;0;0;0;0;0
38603;0;0;0;0;0
38605;0;0;0;0;0
38731;0;0;0;0;0
38735;0;0;0;0;0
38736;0;0;0;0;0
38491;0;0;0;0;0
38495;0;0;0;0;0
38617;0;0;0;0;0
38622;0;0;0;0;0
38623;0;0;0;0;0
38620;0;0;0;0;0
38532;0;0;0;0;0
38737;0;0;0;0;0
38757;0;0;0;0;0
38739;0;0;0;0;0
38380;0;0;0;0;0
38379;0;0;0;0;0
38384;0;0;0;0;0
38349;0;0;0;0;0
38353;0;0;0;0;0
38332;0;0;0;0;0
38333;0;0;0;0;0
38335;0;0;0;0;0
38337;0;0;0;0;0
38338;0;0;0;0;0
38726;0;0;0;0;0
38728;0;0;0;0;0
38723;0;0;0;0;0
38390;0;0;0;0;0
38635;0;0;0;0;0
38636;0;0;0;0;0
38386;0;0;0;0;0
38339;0;0;0;0;0
38336;0;0;0;0;0
38709;0;0;0;0;0
38710;0;0;0;0;0
38711;0;0;0;0;0
38712;0;0;0;0;0
38713;0;0;0;0;0
38714;0;0;0;0;0
38715;0;0;0;0;0
38716;0;0;0;0;0
38717;0;0;0;0;0
38439;0;0;0;0;0
38447;0;0;0;0;0
38452;0;0;0;0;0
38341;0;0;0;0;0
38468;0;0;0;0;0
38465;0;0;0;0;0
38471;0;0;0;0;0
38640;0;0;0;0;0
38351;0;0;0;0;0
38354;0;0;0;0;0
38356;0;0;0;0;0
38357;0;0;0;0;0
38358;0;0;0;0;0
38359;0;0;0;0;0
38361;0;0;0;0;0
38401;0;0;0;0;0
38402;0;0;0;0;0
38403;0;0;0;0;0
38405;0;0;0;0;0
38406;0;0;0;0;0
38407;0;0;0;0;0
38408;0;0;0;0;0
38409;0;0;0;0;0
38410;0;0;0;0;0
38411;0;0;0;0;0
38639;0;0;0;0;0
38412;0;0;0;0;0
38414;0;0;0;0;0
38416;0;0;0;0;0
38429;0;0;0;0;0
38424;0;0;0;0;0
38417;0;0;0;0;0
38427;0;0;0;0;0
38418;0;0;0;0;0
38432;0;0;0;0;0
38458;0;0;0;0;0
38628;0;0;0;0;0
38397;0;0;0;0;0
38400;0;0;0;0;0
38445;0;0;0;0;0
38404;0;0;0;0;0
38419;0;0;0;0;0
38438;0;0;0;0;0
38440;0;0;0;0;0
38442;0;0;0;0;0
38037;0;0;0;0;0
38347;0;0;0;0;0
38758;0;0;0;0;0
38769;0;0;0;0;0
39111;0;0;0;0;0
38492;0;0;0;0;0
38493;0;0;0;0;0
38489;0;0;0;0;0
38490;0;0;0;0;0
38483;0;0;0;0;0
38488;0;0;0;0;0
38487;0;0;0;0;0
38462;0;0;0;0;0
38363;0;0;0;0;0
38718;0;0;0;0;0
38719;0;0;0;0;0
38724;0;0;0;0;0
38364;0;0;0;0;0
38548;0;0;0;0;0
38547;0;0;0;0;0
38549;0;0;0;0;0
38553;0;0;0;0;0
38557;0;0;0;0;0
38558;0;0;0;0;0
38559;0;0;0;0;0
38554;0;0;0;0;0
38561;0;0;0;0;0
38313;0;0;0;0;0
38310;0;0;0;0;0
38324;0;0;0;0;0
38563;0;0;0;0;0
38577;0;0;0;0;0
38596;0;0;0;0;0
38594;0;0;0;0;0
38595;0;0;0;0;0
39142;0;0;0;0;0
39145;0;0;0;0;0
39197;0;0;0;0;0
39209;0;0;0;0;0
39170;0;0;0;0;0
39184;0;0;0;0;0
39180;0;0;0;0;0
39186;0;0;0;0;0
39189;0;0;0;0;0
39188;0;0;0;0;0
39191;0;0;0;0;0
39192;0;0;0;0;0
39208;0;0;0;0;0
39207;0;0;0;0;0
39206;0;0;0;0;0
39199;0;0;0;0;0
39198;0;0;0;0;0
39200;0;0;0;0;0
39201;0;0;0;0;0
39203;0;0;0;0;0
39202;0;0;0;0;0
39196;0;0;0;0;0
39194;0;0;0;0;0
39204;0;0;0;0;0
39205;0;0;0;0;0
39105;0;0;0;0;0
39104;0;0;0;0;0
38598;0;0;0;0;0
38602;0;0;0;0;0
38597;0;0;0;0;0
38689;0;0;0;0;0
38669;0;0;0;0;0
38671;0;0;0;0;0
38672;0;0;0;0;0
38674;0;0;0;0;0
38675;0;0;0;0;0
38670;0;0;0;0;0
38673;0;0;0;0;0
38618;0;0;0;0;0
38619;0;0;0;0;0
38685;0;0;0;0;0
38680;0;0;0;0;0
38678;0;0;0;0;0
38679;0;0;0;0;0
38681;0;0;0;0;0
38686;0;0;0;0;0
38684;0;0;0;0;0
38687;0;0;0;0;0
38677;0;0;0;0;0
38690;0;0;0;0;0
38345;0;0;0;0;0
38365;0;0;0;0;0
38329;0;0;0;0;0
38328;0;0;0;0;0
38725;0;0;0;0;0
38722;0;0;0;0;0
38369;0;0;0;0;0
38368;0;0;0;0;0
38370;0;0;0;0;0
38727;0;0;0;0;0
38372;0;0;0;0;0
38373;0;0;0;0;0
38374;0;0;0;0;0
38371;0;0;0;0;0
38535;0;0;0;0;0
27948;4;33;59;148;271
39438;0;0;0;0;0
39440;0;0;0;0;0
39345;0;0;0;0;0
39299;0;0;0;0;0
39349;0;0;0;0;0
39379;0;0;0;0;0
39377;0;0;0;0;0
39387;0;0;0;0;0
39391;0;0;0;0;0
39389;0;0;0;0;0
39390;0;0;0;0;0
39371;0;0;0;0;0
39373;0;0;0;0;0
39378;0;0;0;0;0
39380;0;0;0;0;0
39383;0;0;0;0;0
39388;0;0;0;0;0
39392;0;0;0;0;0
39360;0;0;0;0;0
39364;0;0;0;0;0
39397;0;0;0;0;0
39398;0;0;0;0;0
39381;0;0;0;0;0
39382;0;0;0;0;0
39385;0;0;0;0;0
39394;0;0;0;0;0
39395;0;0;0;0;0
39384;0;0;0;0;0
39404;0;0;0;0;0
39405;0;0;0;0;0
39406;0;0;0;0;0
39407;0;0;0;0;0
39408;0;0;0;0;0
39409;0;0;0;0;0
39410;0;0;0;0;0
39411;0;0;0;0;0
39412;0;0;0;0;0
39413;0;0;0;0;0
39414;0;0;0;0;0
39415;0;0;0;0;0
39416;0;0;0;0;0
39417;0;0;0;0;0
39419;0;0;0;0;0
39421;0;0;0;0;0
39427;0;0;0;0;0
39429;0;0;0;0;0
39431;0;0;0;0;0
39433;0;0;0;0;0
39435;0;0;0;0;0
39437;0;0;0;0;0
39439;0;0;0;0;0
39441;0;0;0;0;0
39346;0;0;0;0;0
39352;0;0;0;0;0
39356;0;0;0;0;0
39393;0;0;0;0;0
39369;0;0;0;0;0
39353;0;0;0;0;0
39354;0;0;0;0;0
39355;0;0;0;0;0
39357;0;0;0;0;0
39358;0;0;0;0;0
39359;0;0;0;0;0
39361;0;0;0;0;0
39343;0;0;0;0;0
39362;0;0;0;0;0
39344;0;0;0;0;0
39347;0;0;0;0;0
39363;0;0;0;0;0
39348;0;0;0;0;0
39350;0;0;0;0;0
39351;0;0;0;0;0
39341;0;0;0;0;0
39396;0;0;0;0;0
39401;0;0;0;0;0
39399;0;0;0;0;0
39366;0;0;0;0;0
39370;0;0;0;0;0
39372;0;0;0;0;0
39374;0;0;0;0;0
39375;0;0;0;0;0
39376;0;0;0;0;0
39365;0;0;0;0;0
39400;0;0;0;0;0
39342;0;0;0;0;0
39367;0;0;0;0;0
39368;0;0;0;0;0
39101;0;0;0;0;0
